Observation, Year, Month, Day, Date, Latitude, Longitude, Zonal Winds, Meridional Winds, Humidity, Air Temp, Sea Surface Temp
90462,96,5,13,960513,-2,-179.87,-4.7,-2.9,80.2,27.82,28.53
90463,96,5,14,960514,-2,-179.88,-5.4,-0.2,81.9,27.95,28.26
90464,96,5,15,960515,-2,-179.87,-4.2,0.7,85.4,27.02,28.25
90465,96,5,16,960516,-2,-179.87,-3,-3.6,82.8,27.46,28.08
90466,96,5,17,960517,-2,-179.87,-4.6,-1.6,78.1,27.7,28.02
90467,96,5,18,960518,-1.99,-179.88,-3.5,-1.4,77.2,27.82,28.04
90468,96,5,19,960519,-2,-179.88,-3.2,-1.7,78.1,27.95,28.4
90469,96,5,20,960520,-2,-179.88,-2.2,-2.6,80.2,27.82,28.66
90470,96,5,21,960521,-2,-179.87,-3.2,0.1,80.7,27.7,28.54
90471,96,5,22,960522,-2,-179.87,-4.2,0.9,80.2,28.07,28.54
90472,96,5,23,960523,-2,-179.87,-5.6,-0.2,79.8,28.07,28.37
90473,96,5,24,960524,-1.99,-179.87,-4.1,-4,79.4,28.15,28.33
90474,96,5,25,960525,-2,-179.87,-3.5,-2.5,78.9,27.9,28.39
90475,96,5,26,960526,-1.99,-179.86,-2.1,-1.9,78.1,28.03,28.61
90476,96,5,27,960527,-1.99,-179.86,-4.2,-0.6,78.5,28.27,28.58
90477,96,5,28,960528,-1.99,-179.86,-4.6,-1.6,79.4,28.31,28.54
90478,96,5,29,960529,-2,-179.87,-5.9,-2.9,79.8,28.31,28.53
90479,96,5,30,960530,-2,-179.87,-3.8,-4.1,80.2,28.15,28.55
90480,96,5,31,960531,-1.99,-179.87,-3.5,-3.3,79.8,28.07,28.41
90481,96,6,1,960601,-1.99,-179.87,-4.2,-0.6,75.5,28.07,28.48
90482,96,6,2,960602,-1.99,-179.87,-4.9,0.1,74.2,28.31,28.61
90483,96,6,3,960603,-1.99,-179.87,-5.4,-1.5,78.1,28.27,28.67
90484,96,6,4,960604,-1.99,-179.87,-5.5,-1.3,73.8,28.19,28.57
90485,96,6,5,960605,-1.99,-179.87,-5.7,-1,74.2,28.35,28.58
90486,96,6,6,960606,-1.99,-179.87,-7.4,-0.3,75.5,28.63,28.58
90487,96,6,7,960607,-1.99,-179.87,-6.6,-0.4,81.5,28.27,28.55
90488,96,6,8,960608,-1.99,-179.86,-6.9,0.1,77.2,28.59,28.52
90489,96,6,9,960609,-1.99,-179.86,-5.9,-0.8,80.7,28.47,28.52
90490,96,6,10,960610,-1.99,-179.87,-6,-0.1,78.9,28.47,28.44
90491,96,6,11,960611,-1.99,-179.87,-7.6,-1.7,75.9,28.39,28.32
90492,96,6,12,960612,-2,-179.87,-7.3,-1.4,77.7,28.43,28.31
90493,96,6,13,960613,-2,-179.88,-7.5,1.6,78.5,28.51,28.28
90494,96,6,14,960614,-1.99,-179.87,-7.4,0.8,76.8,28.67,28.22
90495,96,6,15,960615,-2,-179.88,-5.6,-3.1,76.4,28.35,28.34
90496,96,6,16,960616,-2,-179.88,-6.1,-2.2,75.5,28.35,28.47
90497,96,6,17,960617,-1.99,-179.88,-7.1,1.5,76.8,28.51,28.53
90498,96,6,18,960618,-1.98,-179.88,-7.6,1.2,73.4,28.55,28.58
90499,96,6,19,960619,-1.98,-179.88,-6.1,-1.4,74.7,28.35,28.76
90500,96,6,20,960620,-1.99,-179.87,-3.8,-0.1,78.5,27.86,28.79
90501,96,6,21,960621,-1.97,-179.91,-4.2,0,88.8,26.77,28.68
90502,96,6,22,960622,-1.98,-179.87,-3.7,1.5,85.8,27.46,28.6
90503,96,6,23,960623,-1.98,-179.86,-4.5,-0.8,84.9,27.14,28.68
90504,96,6,24,960624,-1.98,-179.87,-1.1,-2.6,83.6,27.34,28.86
90505,96,6,25,960625,-1.99,-179.87,-1,1.4,78.5,28.03,29.05
90506,96,6,26,960626,-1.98,-179.87,-2.2,-0.1,77.2,28.31,29.07
90507,96,6,27,960627,-1.99,-179.87,-4.7,-1,78.1,28.39,29.13
90508,96,6,28,960628,-1.99,-179.86,-4.2,-2.1,79.4,28.19,29.05
90509,96,6,29,960629,-1.99,-179.87,-5.2,-0.7,78.9,28.27,29.04
90510,96,6,30,960630,-1.99,-179.87,-5.1,-0.9,76.7,.,.
90511,96,7,1,960701,-1.99,-179.86,-5.1,-0.7,77.5,28.37,29
90512,96,7,2,960702,-1.99,-179.86,-5.2,-2.2,77.5,28.33,28.97
90513,96,7,3,960703,-1.99,-179.86,-5.2,-1.5,80.4,28.29,28.97
90514,96,7,4,960704,-2,-179.86,-2.4,-0.3,81.6,27.81,28.95
90515,96,7,5,960705,-1.99,-179.87,-4.7,1.4,80.8,27.97,28.89
90516,96,7,6,960706,-2,-179.86,-6.8,-0.6,85.7,27.69,28.89
90517,96,7,7,960707,-2,-179.87,-6.9,-2.3,80.8,28.41,28.79
90518,96,7,8,960708,-2,-179.87,-6.7,0.2,81.6,28.45,28.81
90519,96,7,9,960709,-2,-179.88,-5.8,-1.6,82.9,27.77,28.74
90520,96,7,10,960710,-2,-179.87,-2.8,-2.2,81.6,27.45,28.64
90521,96,7,11,960711,-2,-179.88,-8.4,-2.8,77.9,28.29,28.6
90522,96,7,12,960712,-1.99,-179.88,-8.8,-1.3,81.6,28.45,28.54
90523,96,7,13,960713,-1.99,-179.88,-9.1,0.6,80.8,28.49,28.48
90524,96,7,14,960714,-1.99,-179.88,-7.1,0.3,84.1,27.37,28.43
90525,96,7,15,960715,-1.99,-179.88,-5.7,-1,83.3,27.45,28.47
90526,96,7,16,960716,-1.99,-179.88,-6.5,-1.3,76.3,28.09,28.38
90527,96,7,17,960717,-1.99,-179.88,-6.6,-0.2,76.7,27.93,28.09
90528,96,7,18,960718,-1.99,-179.88,-5.7,-2.9,80.4,27.89,28.09
90529,96,7,19,960719,-2,-179.88,-5.7,-3.7,77.1,28.05,28.19
90530,96,7,20,960720,-1.99,-179.88,-3.1,-2.8,80.8,27.97,28.29
90531,96,7,21,960721,-1.99,-179.87,-1.9,0.3,87.8,26.69,28.31
90532,96,7,22,960722,-1.99,-179.88,-1.4,-1.5,84.1,27.29,28.37
90533,96,7,23,960723,-1.99,-179.87,-4.8,0.8,77.5,27.85,28.37
90534,96,7,24,960724,-1.99,-179.87,-3.3,0.5,75.1,27.61,28.51
90535,96,7,25,960725,-1.99,-179.87,-3.1,-1.5,75.9,27.65,28.66
90536,96,7,26,960726,-1.99,-179.87,-2.9,-1.5,77.9,27.89,28.76
90537,96,7,27,960727,-2,-179.88,-3.4,-2.1,77.9,27.97,28.76
90538,96,7,28,960728,-2,-179.86,-2.7,-1.4,79.6,27.77,28.64
90539,96,7,29,960729,-2,-179.87,-2.6,1.8,82.5,27.49,28.74
90540,96,7,30,960730,-1.98,-179.87,-7.3,-2.4,80.8,28.17,28.53
90541,96,7,31,960731,-2,-179.87,-7,-3.3,79.2,28.33,28.5
90542,96,8,1,960801,-1.99,-179.88,-6,-0.3,78.8,28.13,28.54
90543,96,8,2,960802,-2,-179.87,-5.8,-0.4,79.6,27.97,28.47
90544,96,8,3,960803,-2,-179.87,-2.9,-3.4,85.3,27.17,28.48
90545,96,8,4,960804,-1.99,-179.87,-3.5,-2.7,75.5,27.85,28.39
90546,96,8,5,960805,-1.99,-179.87,-4.6,0.7,74.7,27.97,28.46
90547,96,8,6,960806,-1.99,-179.87,-3.9,-0.9,70.2,27.77,28.41
90548,96,8,7,960807,-1.99,-179.87,-2.3,-1.7,73.4,27.61,28.76
90549,96,8,8,960808,-1.99,-179.86,-1.2,-1.5,73.8,27.41,28.58
90550,96,8,9,960809,-1.99,-179.87,-2.7,0.4,75.1,27.77,28.87
90551,96,8,10,960810,-1.99,-179.87,-3.5,1.2,77.5,28.13,28.65
90552,96,8,11,960811,-1.99,-179.87,-2.7,-3.1,79.6,27.89,28.85
90553,96,8,12,960812,-1.99,-179.87,-2.4,-2.3,77.1,27.77,28.89
90554,96,8,13,960813,-1.99,-179.87,-3.7,-4.3,76.7,27.97,28.78
90555,96,8,14,960814,-1.99,-179.87,-4.5,-2.7,76.7,28.25,28.72
90556,96,8,15,960815,-1.99,-179.87,-7.1,-1,75.9,28.37,28.65
90557,96,8,16,960816,-1.99,-179.87,-6.8,-0.2,77.9,28.29,28.54
90558,96,8,17,960817,-1.99,-179.87,-7.3,0.5,76.7,28.49,28.55
90559,96,8,18,960818,-1.99,-179.87,-6.7,-2.3,79.2,28.33,28.53
90560,96,8,19,960819,-2,-179.87,-5.4,-3.8,82.5,28.21,28.53
90561,96,8,20,960820,-2,-179.88,-8.4,-2.8,81.6,28.29,28.48
90562,96,8,21,960821,-1.99,-179.88,-7.1,-2.4,78.8,28.37,28.44
90563,96,8,22,960822,-2,-179.87,-4,-0.7,80,28.17,28.32
90564,96,8,23,960823,-2,-179.87,-6.4,-0.1,82.1,27.61,28.27
90565,96,8,24,960824,-2,-179.88,-7.5,-2.2,82.1,28.13,28.11
90566,96,8,25,960825,-2,-179.88,-7,-2.9,80.4,28.17,28.05
90567,96,8,26,960826,-2,-179.88,-5.1,-2.8,83.7,27.85,28.09
90568,96,8,27,960827,-1.99,-179.87,-6.1,-1.1,82.5,28.13,28.12
90569,96,8,28,960828,-1.99,-179.87,-7.4,-0.1,80.4,28.29,28.22
90570,96,8,29,960829,-2,-179.88,-6.8,-0.4,78.8,28.29,28.29
90571,96,8,30,960830,-1.99,-179.88,-5.5,-2.3,77.1,28.33,28.53
90572,96,8,31,960831,-1.99,-179.88,-3.4,-2.3,75.9,27.89,28.64
90573,96,9,1,960901,-1.99,-179.89,-4.2,-0.6,75.5,28.25,28.82
90574,96,9,2,960902,-1.98,-179.9,-5.3,-1.1,82.9,27.81,28.75
90575,96,9,3,960903,-1.98,-179.9,-4.9,-2.8,80.4,28.13,28.71
90576,96,9,4,960904,-1.98,-179.9,-2.1,-3.4,83.7,27.69,28.78
90577,96,9,5,960905,-1.99,-179.91,-5.2,-3.2,76.3,28.05,28.71
90578,96,9,6,960906,-1.99,-179.9,-7.2,-1.6,76.3,28.33,28.65
90579,96,9,7,960907,-1.98,-179.91,-6.7,-0.8,80.4,28.21,28.6
90580,96,9,8,960908,-1.99,-179.91,-6,-5.1,77.9,28.33,28.58
90581,96,9,9,960909,-2,-179.9,-7.8,-2.9,77.5,28.41,28.5
90582,96,9,10,960910,-1.99,-179.91,-7.1,-0.8,80.8,28.17,28.49
90583,96,9,11,960911,-2,-179.9,-6.2,-1.8,77.5,28.25,28.47
90584,96,9,12,960912,-1.99,-179.91,.,.,.,.,.
90585,96,9,13,960913,-1.99,-179.9,-5.1,0.4,79.6,28.09,28.42
90586,96,9,14,960914,-1.99,-179.9,-4.8,1.2,80.8,28.29,28.55
90587,96,9,15,960915,-1.99,-179.9,-2.5,-0.1,78.4,28.01,28.81
90588,96,9,16,960916,-1.99,-179.9,-2,-0.9,74.3,28.01,29.11
90589,96,9,17,960917,-1.99,-179.9,-0.5,-1.5,75.5,27.93,29.18
90590,96,9,18,960918,-1.98,-179.9,-1.8,-0.2,79.6,28.01,29.39
90591,96,9,19,960919,-1.99,-179.9,-4.1,-4,78.8,27.89,29.1
90592,96,9,20,960920,-1.99,-179.9,-3.2,-5.4,78.8,28.21,28.92
90593,96,9,21,960921,-1.99,-179.9,-5.1,-2.4,72.6,28.01,28.71
90594,96,9,22,960922,-1.99,-179.9,-5.8,1.1,72.2,28.05,28.64
90595,96,9,23,960923,-1.98,-179.9,-6.1,2.7,75.5,28.33,28.59
90596,96,9,24,960924,-1.99,-179.9,-5.5,0.4,78.8,28.41,28.56
90597,96,9,25,960925,-1.99,-179.9,-5.4,-3.4,77.9,28.17,28.57
90598,96,9,26,960926,-2,-179.9,-5.4,-1.9,75.5,28.01,28.6
90599,96,9,27,960927,-1.99,-179.91,-6.4,-0.5,77.1,28.25,28.56
90600,96,9,28,960928,-1.99,-179.91,-7.3,-1.4,76.7,28.25,28.5
90601,96,9,29,960929,-1.99,-179.91,-7.6,-1.9,77.1,28.37,28.48
90602,96,9,30,960930,-1.99,-179.9,-5.8,-1.8,79.6,27.97,28.45
90603,96,10,1,961001,-1.99,-179.9,-6.1,-2.4,80.4,28.29,28.5
90604,96,10,2,961002,-1.99,-179.9,-3.7,-1.2,80.8,27.97,28.75
90605,96,10,3,961003,-1.99,-179.9,-5,-0.3,79.2,28.29,28.88
90606,96,10,4,961004,-1.99,-179.9,-5.5,-2.5,77.1,28.21,28.67
90607,96,10,5,961005,-1.99,-179.9,-3.6,-4.1,77.9,28.05,28.68
90608,96,10,6,961006,-1.99,-179.9,-2.9,-1.5,76.3,28.05,28.86
90609,96,10,7,961007,-1.99,-179.89,-2.6,-2.7,79.6,28.13,29.07
90610,96,10,8,961008,-1.99,-179.89,-5.6,-0.4,77.1,28.29,28.78
90611,96,10,9,961009,-1.98,-179.9,-6.4,-1.5,72.2,28.25,28.75
90612,96,10,10,961010,-1.99,-179.9,-5.9,-2.5,72.6,28.29,28.78
90613,96,10,11,961011,-1.99,-179.9,-7.6,-1.7,77.1,28.53,28.8
90614,96,10,12,961012,-1.99,-179.9,-6.8,1.1,79.2,28.57,28.78
90615,96,10,13,961013,-1.98,-179.9,-5.6,0.7,80.8,28.53,28.84
90616,96,10,14,961014,-1.99,-179.9,-4.7,-4.3,77.9,28.37,28.83
90617,96,10,15,961015,-2,-179.9,-5.1,-0.9,74.3,28.13,28.85
90618,96,10,16,961016,-1.99,-179.9,-4,3,72.2,28.13,28.87
90619,96,10,17,961017,-1.99,-179.9,-3.9,-0.9,74.7,27.93,28.95
90620,96,10,18,961018,-1.99,-179.9,-5.8,-4.6,78.4,28.25,28.9
90621,96,10,19,961019,-1.99,-179.91,-7,-3.3,76.7,28.33,28.76
90622,96,10,20,961020,-1.99,-179.91,-7.5,1.4,75.9,28.45,28.59
90623,96,10,21,961021,-2.01,-179.89,-6,-3.1,75.1,28.09,28.5
90624,96,10,22,961022,-1.99,-179.9,-5.2,-3.4,72.2,27.89,28.45
90625,96,10,23,961023,-1.99,-179.9,-7.2,-0.5,78.4,28.37,28.59
90626,96,10,24,961024,-1.99,-179.91,-8.4,0.9,72.6,28.53,28.64
90627,96,10,25,961025,-1.99,-179.9,-6,-1.8,75.5,28.21,28.71
90628,96,10,26,961026,-1.99,-179.91,-4.8,-2.2,73.4,27.97,28.6
90629,96,10,27,961027,-1.99,-179.9,-5.5,-1,78.8,28.09,28.46
90630,96,10,28,961028,-1.99,-179.9,-6.3,0.2,77.9,28.13,28.39
90631,96,10,29,961029,-1.99,-179.9,-5.5,-2.5,80,28.09,28.37
90632,96,10,30,961030,-1.98,-179.9,-4.1,-2.4,77.1,27.89,28.41
90633,96,10,31,961031,-1.99,-179.91,-2.6,-2,75.5,27.77,28.64
90634,96,11,1,961101,-1.98,-179.9,-4.5,-2.9,73.8,27.85,28.73
90635,96,11,2,961102,-1.99,-179.9,.,.,.,.,.
90636,96,11,3,961103,-1.99,-179.93,.,.,.,.,.
90637,96,11,4,961104,-1.99,-179.93,-5.4,-1.7,70,28.12,28.47
90638,96,11,5,961105,-1.99,-179.93,-5.9,0.1,72.5,28.2,28.54
90639,96,11,6,961106,-1.99,-179.93,-5.9,-2.9,74.1,28.12,28.44
90640,96,11,7,961107,-1.99,-179.93,-4.2,-3.6,71.2,27.96,28.59
90641,96,11,8,961108,-1.99,-179.93,-2.2,-2.9,68.7,27.92,28.79
90642,96,11,9,961109,-1.99,-179.93,-2.3,1.9,65.4,28,29.01
90643,96,11,10,961110,-1.99,-179.93,-3.2,0.7,69.2,27.96,28.87
90644,96,11,11,961111,-1.98,-179.93,-3.6,-2.7,72.5,27.96,28.89
90645,96,11,12,961112,-1.98,-179.93,-1.3,-2.9,71.2,27.72,28.93
90646,96,11,13,961113,-1.99,-179.93,-0.9,-0.4,66.3,27.68,28.97
90647,96,11,14,961114,-1.99,-179.93,3.2,-2,70.8,27.64,28.78
90648,96,11,15,961115,-1.99,-179.93,3.6,-2.1,76.6,27.64,28.62
90649,96,11,16,961116,-1.99,-179.92,3.8,-3.2,72.5,27.84,28.65
90650,96,11,17,961117,-1.99,-179.92,4.7,-1.6,78.3,27.72,28.9
90651,96,11,18,961118,-1.99,-179.92,1.3,-3.1,81.6,27.52,28.91
90652,96,11,19,961119,-1.98,-179.93,-2.4,-7,77,28.36,28.82
90653,96,11,20,961120,-1.99,-179.93,-5.8,-1.6,73.7,28.36,28.74
90654,96,11,21,961121,-1.99,-179.93,-7.1,0.7,70.4,28.48,28.73
90655,96,11,22,961122,-1.98,-179.93,-6.5,-2.8,73.3,28.56,28.85
90656,96,11,23,961123,-1.98,-179.93,-6.2,-4.7,67.5,28.48,28.85
90657,96,11,24,961124,-1.99,-179.94,-5.8,0.7,68.3,28.36,28.74
90658,96,11,25,961125,-1.99,-179.93,-6.9,1.3,69.6,28.64,28.79
90659,96,11,26,961126,-2,-179.98,-5.6,-3.1,72.9,28.4,28.77
90660,96,11,27,961127,-2.01,-179.99,-5.8,-3.7,70.8,28.36,28.72
90661,96,11,28,961128,-2,-179.99,-6,0.9,72.1,28.52,28.78
90662,96,11,29,961129,-2.01,-179.99,-4.3,2.6,73.7,28.48,28.83
90663,96,11,30,961130,-2.01,-179.99,-2.9,-0.2,76.2,28.04,28.82
90664,96,12,1,961201,-2.01,-179.99,-2,-4.8,74.5,28.12,28.91
90665,96,12,2,961202,-2.01,-179.99,-0.7,-2.8,71.6,28.04,28.95
90666,96,12,3,961203,-2.01,-179.99,0.7,-2.8,70.8,28,29.14
90667,96,12,4,961204,-2.01,-179.98,-0.2,-2.8,72.5,28.04,29.25
90668,96,12,5,961205,-2.01,-179.98,-1.8,-3,72.9,28.28,29.18
90669,96,12,6,961206,-2,-179.99,-2.4,-0.8,72.5,28.4,29.22
90670,96,12,7,961207,-2,-179.99,-0.7,-1.8,72.1,28.48,29.33
90671,96,12,8,961208,-2,-179.99,0.8,-3.2,73.3,28.52,29.49
90672,96,12,9,961209,-2,-179.99,-1.9,-1.9,78.7,27.68,29.27
90673,96,12,10,961210,-2,-179.99,-1.6,-3,75.8,28.24,29.31
90674,96,12,11,961211,-2,-180,-3.4,-4.1,75.8,28.44,29.16
90675,96,12,12,961212,-2,-180,-5.2,-1.7,75.8,28.64,29.1
90676,96,12,13,961213,-2,-179.99,-6.9,-5,73.7,28.6,29.05
90677,96,12,14,961214,-2.01,-179.99,-5.7,-4.2,72.1,28.52,28.72
90678,96,12,15,961215,-2,-179.99,-6.6,-0.6,74.5,28.48,28.59
90679,96,12,16,961216,-2,-179.99,-6.8,-0.6,77.9,28.44,28.62
90680,96,12,17,961217,-2,-179.99,-5.6,-6,74.5,28.16,28.62
90681,96,12,18,961218,-2,-179.99,-4.6,-3.9,70.8,28.04,28.61
90682,96,12,19,961219,-2,-179.99,-3.1,-1.3,72.5,28.24,28.75
90683,96,12,20,961220,-2,-179.99,-3.6,0.6,78.3,27.44,28.97
90684,96,12,21,961221,-2,-179.99,-4.4,-0.8,77,28.16,29.13
90685,96,12,22,961222,-2,-179.99,-3.5,-4.8,77,27.96,28.99
90686,96,12,23,961223,-2,-179.99,-1.9,-3.8,71.6,27.84,29.01
90687,96,12,24,961224,-2,-180,-1.3,-2.7,73.3,27.68,29.16
90688,96,12,25,961225,-2,-179.99,-2.6,-2.4,73.7,28.04,29.22
90689,96,12,26,961226,-2.01,-179.99,-5.9,-2.9,75.4,28.28,28.98
90690,96,12,27,961227,-2.01,-179.99,-6.1,-2.4,75,28.16,28.98
90691,96,12,28,961228,-2.01,-179.99,-7.1,-2.2,76.2,28.12,28.99
90692,96,12,29,961229,-2.01,-180,-5.2,-3.4,77.4,28.16,29
90693,96,12,30,961230,-2.01,-179.99,-6.4,-3.2,76.2,28.2,28.87
90694,96,12,31,961231,-2.01,-179.99,-1.8,-1.5,77.9,27.36,28.7
90695,97,1,1,970101,-2.01,-179.98,-0.4,-4,80.7,27.28,28.59
90696,97,1,2,970102,-2.01,-179.99,-2.1,-5,79.1,27.8,28.61
90697,97,1,3,970103,-2.01,-179.98,-3.2,-3.8,77,27.88,28.7
90698,97,1,4,970104,-2.01,-179.99,-1.4,-3.1,81.6,26.88,28.42
90699,97,1,5,970105,-2.01,-179.98,0.3,-4.6,78.3,27.16,28.09
90700,97,1,6,970106,-2.01,-179.98,-1.5,-2.8,73.7,27.88,28.5
90701,97,1,7,970107,-2,-179.99,2,-0.6,80.7,26.48,28.75
90702,97,1,8,970108,-2,-179.98,0.6,-4.2,77.9,28.12,29.08
90703,97,1,9,970109,-2.01,-179.99,-2.2,-5.6,75.8,28.4,28.9
90704,97,1,10,970110,-2.01,-179.99,-3.9,-2.8,72.9,28.12,28.99
90705,97,1,11,970111,-2.01,-179.98,-3,-2.6,70,28.04,28.99
90706,97,1,12,970112,-2.01,-179.98,-1.9,-3.8,70,28.08,29.19
90707,97,1,13,970113,-2.01,-179.99,-2.4,-4.5,73.7,28.4,29.32
90708,97,1,14,970114,-2.01,-179.99,-3,-4.2,75.4,28.64,29.22
90709,97,1,15,970115,-2.01,-179.99,-3.5,-4.3,74.1,28.72,29.25
90710,97,1,16,970116,-2,-179.99,-5.5,-2.7,73.7,28.64,29.25
90711,97,1,17,970117,-2.01,-179.99,-6.1,-3.7,73.3,28.56,29.26
90712,97,1,18,970118,-2.01,-179.99,-4.6,-2.3,72.9,28.52,29.2
90713,97,1,19,970119,-2.01,-179.99,-4.8,-0.9,75,28.56,29.12
90714,97,1,20,970120,-2.01,-180,-4.1,-3,74.5,28.4,29.03
90715,97,1,21,970121,-2,-179.99,-5.2,-5.3,73.7,28.48,29.04
90716,97,1,22,970122,-2,-179.99,-7,-2.9,71.2,28.44,28.86
90717,97,1,23,970123,-2.01,-180,-5.4,-1.7,73.3,28.44,28.88
90718,97,1,24,970124,-2,-180,-6.1,-2.6,74.1,28.48,28.88
90719,97,1,25,970125,-2,-179.99,-5.4,-3.4,75.8,28.36,28.88
90720,97,1,26,970126,-2.01,-179.99,-7.6,-2.8,74.5,28.4,28.79
90721,97,1,27,970127,-2.01,-180,-6.1,-4.3,71.2,28.32,28.69
90722,97,1,28,970128,-2.01,-180,-6.2,-4.5,69.6,28.12,28.56
90723,97,1,29,970129,-2.01,-179.99,-5.7,-2.7,72.1,28.2,28.58
90724,97,1,30,970130,-2,-179.99,-8.8,-1.1,71.6,28.56,28.64
90725,97,1,31,970131,-2.01,-180,-7.1,-2.4,73.7,28.4,28.67
90726,97,2,1,970201,-2.01,-179.99,-5.4,-3.4,71.6,28.28,28.72
90727,97,2,2,970202,-2,-179.99,-3.9,-1.5,74.1,28.24,28.94
90728,97,2,3,970203,-2,-179.99,-6.1,-0.7,75.4,27.96,28.82
90729,97,2,4,970204,-2,-179.99,-6.9,0.1,76.2,28.6,28.97
90730,97,2,5,970205,-2,-179.99,-6.5,-5.2,75,28.68,29.05
90731,97,2,6,970206,-2,-179.99,-3.9,-2.8,75.4,28.32,29.06
90732,97,2,7,970207,-2.01,-179.99,-4.3,1.1,74.5,28.56,29.2
90733,97,2,8,970208,-2.01,-179.99,-4.3,-1.3,74.1,28.32,29.19
90734,97,2,9,970209,-2.01,-179.99,-5.5,-2.9,72.1,28.16,29.13
90735,97,2,10,970210,-2.01,-179.99,-7.9,-1,70.8,28.44,28.91
90736,97,2,11,970211,-2.01,-179.99,-7.6,-3,73.3,28.32,28.72
90737,97,2,12,970212,-2.01,-179.99,-6,-1.6,71.2,28.16,28.5
90738,97,2,13,970213,-2,-179.99,-3.8,-3.5,73.3,27.8,28.55
90739,97,2,14,970214,-2.01,-180,-4.2,0.5,73.3,28.04,28.95
90740,97,2,15,970215,-2.01,-180,-6.8,-2.1,75.8,28.2,28.84
90741,97,2,16,970216,-2.01,-179.99,-6.3,-4.2,75.4,28.08,28.67
90742,97,2,17,970217,-2.01,-179.99,-8.4,-1.8,75,28.24,28.43
90743,97,2,18,970218,-2,-180,-8.5,-2.2,75.8,28.24,28.28
90744,97,2,19,970219,-2,-180,-6.9,-3.9,77.4,28.12,28.22
90745,97,2,20,970220,-2.01,-180,-7.8,-3.4,75.8,27.96,28.03
90746,97,2,21,970221,-2.01,-179.99,-6.4,-1.7,77,27.88,28
90747,97,2,22,970222,-2,-179.99,-4.4,-5.2,78.3,27.76,28.02
90748,97,2,23,970223,-2,-180,-4.4,-2.5,77,27.84,28.1
90749,97,2,24,970224,-2.01,-180,-5.6,-0.2,77.9,27.88,28.21
90750,97,2,25,970225,-2.01,-180,-4.3,-1.7,77.4,28,28.46
90751,97,2,26,970226,-2.01,-179.99,-3.1,-3.6,77.9,27.84,28.43
90752,97,2,27,970227,-2.01,-179.99,-3.3,-2.9,75.4,27.72,28.39
90753,97,2,28,970228,-2,-179.99,-3.9,-1.8,74.5,27.92,28.59
90754,97,3,1,970301,-2,-180,-3.5,-3.5,75,28,28.72
90755,97,3,2,970302,-2.01,-180,-4.5,-4.4,75.4,27.96,28.49
90756,97,3,3,970303,-2,-179.99,-3.9,-1.1,77.9,27.24,28.34
90757,97,3,4,970304,-2.01,-179.99,-4.1,-2.8,77.9,27.32,28.33
90758,97,3,5,970305,-2,-180,-2.9,-4.7,80.7,27,28.15
90759,97,3,6,970306,-2.01,-179.99,-5.2,-3.2,81.6,26.72,28.07
90760,97,3,7,970307,-2.01,-179.99,-0.3,-4.5,80.7,27.32,27.98
90761,97,3,8,970308,-2,-179.99,-3.5,-1.4,81.2,27.16,27.92
90762,97,3,9,970309,-2.01,-179.99,3.7,0.3,83.6,26.32,27.94
90763,97,3,10,970310,-2,-179.99,3.4,0.6,83.6,27.4,28.36
90764,97,3,11,970311,-2,-179.99,5.5,-0.2,79.9,27.72,28.72
90765,97,3,12,970312,-2,-179.98,6.6,-2.1,80.3,27.84,28.67
90766,97,3,13,970313,-2,-180,5.7,-4.1,80.3,28.12,28.63
90767,97,3,14,970314,-2,-179.99,7.3,-5.5,82,27.56,28.65
90768,97,3,15,970315,-2,-179.99,1.8,-4.6,81.6,28.04,28.6
90769,97,3,16,970316,-2,-180,-5.2,-3.6,81.2,28.44,28.7
90770,97,3,17,970317,-2,-179.98,-6.6,-3.4,80.7,28.56,28.75
90771,97,3,18,970318,-1.99,-180,-4.6,-3.7,79.9,28.56,28.87
90772,97,3,19,970319,-2,-179.99,-6.4,-3,77.9,28.56,28.85
90773,97,3,20,970320,-2,-180,-4.5,-2.7,76.2,28.4,28.91
90774,97,3,21,970321,-2,-179.99,-3.5,-3.5,75,28.4,28.98
90775,97,3,22,970322,-2.01,-179.99,-1.2,-3.7,74.5,28.16,29.02
90776,97,3,23,970323,-2,-179.99,0.2,-1.9,73.3,28.32,29.29
90777,97,3,24,970324,-2,-179.99,0.6,2,69.2,28.56,29.55
90778,97,3,25,970325,-2,-179.99,2,0.8,70.8,28.56,29.53
90779,97,3,26,970326,-2,-179.99,3.3,1.4,75,28.64,29.65
90780,97,3,27,970327,-2,-179.99,4.5,0.1,78.7,28.32,29.41
90781,97,3,28,970328,-2,-179.99,4.4,-2.2,78.7,28.36,29.22
90782,97,3,29,970329,-2,-179.99,3.9,-1.5,78.3,28.36,29.29
90783,97,3,30,970330,-2.01,-179.99,1.5,0.2,75,28.72,29.52
90784,97,3,31,970331,-2,-179.99,-1,1.1,71.6,29.12,30
90785,97,4,1,970401,-1.99,-179.99,-3.9,1.1,73.3,29,29.68
90786,97,4,2,970402,-2,-179.99,-0.2,-2.5,71.6,28.84,29.79
90787,97,4,3,970403,-2.01,-179.99,1.8,-2.7,73.7,29.04,29.8
90788,97,4,4,970404,-2.01,-179.99,2.2,-0.8,72.5,29.04,29.81
90789,97,4,5,970405,-2.01,-179.98,-1.2,2.4,75,28.84,29.96
90790,97,4,6,970406,-2.01,-179.99,-2,1.7,72.1,28.96,30.13
